Contig,SCQ,WFS,PL,XHBW,SSG,XXZ,DK,LMW,ZGE,BC,FJC,TGDQ,LK,LJ,KL,HHKSD,HHK
ViromevOTU19911,0,0,0,0,0,0,0,0,0,0,0,0,1049.182448,0,0,0,362.1315007
ViromevOTU19912,0,0,0,0,0,0,0,0,0,0,0,0,0,117.2946161,125.3839214,145.5267347,0
ViromevOTU19913,0,0,0,0,0,0,0,0,0,0,0,0,343.954731,0,0,0,0
ViromevOTU19914,0,0,0,0,0,0,0,0,0,0,0,0,182.1337023,0,0,0,0
ViromevOTU19915,0,0,0,0,0,0,0,0,0,0,0,69.8773048,2020.819734,75.95325754,218.2762365,176.9253774,580.6794071
ViromevOTU19916,0,0,0,0,0,0,0,0,0,0,0,0,120.2713731,0,0,0,70.49606202
ViromevOTU19917,0,0,184.7107381,0,80.05928463,94.64574922,87.52204957,151.4921981,340.3297076,0,0,0,169.8975696,121.6937747,0,115.3394312,233.9240406
ViromevOTU19918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.43933388,70.88851934,0
ViromevOTU19919,0,0,0,0,0,0,0,0,0,0,0,0,1161.800803,0,82.41108706,70.34320857,464.9060507
ViromevOTU19920,0,0,0,0,0,0,0,0,0,0,0,0,154.2626308,0,0,0,0
ViromevOTU19921,0,0,0,0,0,0,0,0,256.6607305,0,0,0,100.4635295,0,0,0,38.18557953
ViromevOTU19922,0,0,0,0,0,0,0,0,0,0,0,0,391.5805502,0,0,0,0
ViromevOTU19923,0,0,0,0,0,0,0,0,0,0,0,0,96.61167622,0,0,0,0
ViromevOTU19924,0,0,0,0,0,0,0,0,0,0,0,0,133.3121916,0,0,0,0
ViromevOTU19925,0,0,0,0,0,0,0,0,0,0,0,0,460.9449183,0,0,0,0
ViromevOTU19926,0,0,0,0,0,0,0,0,62.1714408,0,0,0,244.7203588,0,0,0,254.8698349
ViromevOTU19927,0,0,0,0,0,0,0,0,0,0,0,0,150.5102841,0,0,0,94.0618017
ViromevOTU19928,0,0,0,0,0,0,0,0,0,0,0,0,296.822631,0,0,0,0
ViromevOTU19929,0,0,0,0,0,0,0,0,161.7007369,0,0,0,167.7538824,94.4877687,71.40647587,86.18275872,245.4499699
ViromevOTU19930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997.3648196,0
ViromevOTU19931,0,0,0,0,0,0,0,0,0,0,0,0,106.720561,137.8277064,70.67014945,87.92072032,37.12887627
ViromevOTU19932,0,0,0,0,0,0,0,0,0,0,0,0,94.64661796,98.5469904,0,0,0
ViromevOTU19933,0,0,0,0,0,0,0,0,114.1193218,0,0,0,341.0646001,0,0,0,105.8418362
ViromevOTU19934,0,0,0,0,0,0,0,0,0,0,0,0,220.30306,0,0,0,0
ViromevOTU19935,0,0,0,0,0,0,0,0,0,0,0,0,145.6701385,0,0,0,45.25307506
ViromevOTU19936,0,0,0,0,0,0,0,0,0,0,0,0,237.1761629,0,0,0,83.60638842
ViromevOTU19937,0,0,0,0,0,0,0,0,0,0,0,0,463.099178,0,0,0,270.7670655
ViromevOTU19938,0,0,0,0,0,0,0,0,0,0,0,0,162.1445525,0,0,0,98.73348148
ViromevOTU19939,0,0,0,0,0,0,0,0,0,0,0,0,49.28320369,0,0,46.19558569,49.87628872
ViromevOTU19940,0,0,0,0,0,0,0,0,0,0,0,0,96.91455812,0,0,0,77.17377374
ViromevOTU19941,0,0,0,0,0,0,0,0,0,0,0,0,0,95.49378999,781.53867,431.1528167,0
ViromevOTU19942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.8040592,0,0
ViromevOTU19943,0,0,0,0,0,0,0,0,0,0,0,0,159.1187141,47.78531862,0,45.77456593,82.06405306
ViromevOTU19944,0,0,0,0,0,0,0,0,0,0,0,0,152.9496698,0,0,0,0
ViromevOTU19945,0,0,0,0,0,0,0,0,0,0,0,0,216.2214035,0,0,0,66.16267424
ViromevOTU19946,0,0,0,0,0,0,0,0,0,0,0,0,167.0967707,0,0,0,0
ViromevOTU19947,0,0,0,0,0,0,0,0,0,0,0,110.0524478,168.1812031,0,0,0,80.97720603
ViromevOTU19948,0,0,0,0,0,0,0,0,0,0,0,0,104.5148131,0,0,0,86.09089233
ViromevOTU19949,0,0,212.6557735,0,94.85794511,0,114.6282982,110.5227585,0,0,0,88.78006194,160.5058234,0,0,0,0
ViromevOTU19950,0,0,0,0,0,0,0,0,0,0,0,0,113.3423301,0,0,0,65.41480874
ViromevOTU19951,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0191206,450.1775209,101.1483364,0
ViromevOTU19952,0,0,0,0,0,0,0,0,0,0,0,0,187.0425783,0,0,0,0
ViromevOTU19953,0,0,0,0,0,0,0,0,0,0,0,1117.416063,390.6605622,0,0,0,224.3963597
ViromevOTU19954,0,0,0,0,0,0,0,0,0,0,0,0,57.71698487,0,0,0,171.6457806
ViromevOTU19955,0,0,0,0,0,0,0,0,0,0,0,0,507.1192286,0,0,0,0
ViromevOTU19956,0,0,0,0,0,0,0,0,0,0,0,0,1114.11232,252.3638913,229.3400882,253.6138926,508.9206938
ViromevOTU19957,0,0,0,0,0,0,0,0,0,0,0,0,387.0996787,0,0,0,217.1634086
ViromevOTU19958,0,0,0,0,0,0,0,0,0,0,0,0,246.7737847,0,0,0,116.6297879
ViromevOTU19959,388.9427763,124.0599304,1272.244338,340.6100823,529.3500392,430.4512609,276.704185,345.9629258,745.0819719,0,0,0,2731.44149,2422.357447,1992.743368,1846.917003,2470.13714
ViromevOTU19960,0,0,0,0,0,0,0,0,0,0,0,0,877.1467668,0,0,0,129.3107319
ViromevOTU19961,0,0,0,0,0,0,0,0,0,0,0,0,112.2354235,0,0,0,71.9961426
ViromevOTU19962,0,0,0,0,0,0,0,0,0,0,0,0,141.9901516,0,0,0,0
ViromevOTU19963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.9532919
ViromevOTU19964,0,0,0,0,0,0,0,0,0,0,0,0,0,96.16752514,138.0764153,73.11643334,0
ViromevOTU19965,0,0,0,0,0,0,0,0,0,0,0,0,373.9057212,249.9395624,230.2408499,333.2067356,141.0957062
ViromevOTU19966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.8674053
ViromevOTU19967,0,0,0,0,0,0,0,0,0,0,0,0,0,238.7836721,0,4177.019493,9365.798721
ViromevOTU19968,0,0,0,0,55.43033017,0,56.11987129,159.4665549,135.5329907,0,0,0,98.17986901,0,0,0,90.48684311
ViromevOTU19969,0,0,0,0,0,0,0,0,0,0,0,0,406.8637015,0,0,0,154.3827249
ViromevOTU19970,0,0,0,0,0,0,0,0,0,0,0,63.62700474,87.73193643,0,0,0,0
ViromevOTU19971,0,0,0,0,0,0,0,0,0,0,0,0,327.9251535,0,0,0,109.9974974
ViromevOTU19972,0,0,0,0,0,0,0,0,0,0,0,0,77.08175062,0,0,0,54.97306207
ViromevOTU19973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.02665941,69.96364829,0
ViromevOTU19974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.4474942
ViromevOTU19975,0,0,0,0,0,0,0,0,0,0,0,0,294.9385414,0,0,0,105.4739851
ViromevOTU19976,0,0,0,0,0,0,0,0,0,0,0,0,78.9126864,0,0,0,48.93944616
ViromevOTU19977,0,0,0,0,0,0,0,0,0,0,0,0,90.48635982,0,0,0,54.22203574
ViromevOTU19978,0,0,0,0,0,0,0,0,0,0,0,0,105.8318244,51.23364385,0,0,0
ViromevOTU19979,0,0,0,0,0,0,0,0,0,0,0,0,240.4025643,161.6805053,0,142.0494032,207.9469761
ViromevOTU19980,0,0,0,0,0,0,0,0,0,0,0,0,139.7432285,69.85903823,0,44.17455202,0
ViromevOTU19981,0,0,0,0,0,0,0,0,0,0,0,73.21130751,210.2933714,0,0,0,44.49886583
ViromevOTU19982,0,0,0,0,0,0,0,0,0,0,0,0,203.9989467,154.4215848,148.5408647,106.8121424,0
ViromevOTU19983,0,0,125.9862183,79.31760267,0,0,0,0,90.85110535,0,0,0,75.98210629,0,0,0,88.29447365
ViromevOTU19984,0,0,0,0,0,0,0,0,0,0,0,0,217.0366302,515.750764,1038.889327,1071.693286,193.0207505
ViromevOTU19985,0,0,0,0,0,0,0,0,0,0,0,0,0,67.54600554,242.9760034,247.9481812,0
ViromevOTU19986,228.6833886,349.106364,0,0,0,55.94476401,48.74286053,0,0,0,0,43.43597245,0,88.0316792,89.1284638,170.186307,0
ViromevOTU19987,0,0,0,0,0,0,0,0,0,0,0,0,246.5676636,0,0,0,0
ViromevOTU19988,0,0,0,0,0,0,0,0,0,0,0,0,167.8008014,0,0,0,87.4999624
ViromevOTU19989,0,0,0,0,0,0,0,0,0,0,0,0,0,128.6276655,376.9973876,618.3582673,95.88078728
ViromevOTU19990,0,0,0,0,0,0,0,0,0,0,0,0,73.78985199,0,0,0,0
ViromevOTU19991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.3624883
ViromevOTU19992,0,0,0,0,0,0,0,0,0,0,0,0,389.7575289,0,0,0,0
ViromevOTU19993,132.4473014,0,151.2855609,141.4197374,456.3659065,626.324895,276.3486988,450.7031953,622.4915129,0,0,0,2370.168557,1172.799748,1002.288943,1660.655409,2521.113865
ViromevOTU19994,0,0,0,0,0,0,0,0,27.00146695,0,0,0,122.5224989,0,0,0,72.30044046
ViromevOTU19995,0,0,0,0,0,0,0,0,0,0,0,0,168.7770887,0,0,51.11836024,115.793215
ViromevOTU19996,0,0,0,0,0,0,0,0,0,0,0,0,197.3120749,0,0,0,0
ViromevOTU19997,0,66.36721044,0,0,0,0,0,0,0,0,153.4883889,0,0,127.9420912,865.2329511,96.99703806,0
ViromevOTU19998,0,0,0,0,0,0,0,0,0,0,0,0,908.5134104,0,124.0048798,86.8009101,361.6286633
ViromevOTU19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.8265114,89.5026432
ViromevOTU20000,0,0,0,0,0,0,0,0,0,0,0,0,94.88248597,0,0,0,61.38981191
ViromevOTU20001,0,0,0,0,0,107.4941501,0,152.5809096,0,0,0,0,0,0,91.33802098,135.9791804,0
ViromevOTU20002,0,0,0,0,0,0,0,0,0,0,0,0,0,401.9877138,240.1729238,38.40218921,240.3998341
ViromevOTU20003,0,0,0,0,0,0,0,0,137.7891728,0,0,0,337.5230208,0,0,0,236.61679
ViromevOTU20004,0,0,0,0,0,0,0,0,0,0,0,0,129.3028879,0,0,48.78900626,131.935515
ViromevOTU20005,0,0,0,0,0,0,0,0,0,0,0,0,145.0947493,0,0,0,0
ViromevOTU20006,0,0,0,0,0,0,0,0,0,0,0,0,72.82070776,199.2113097,203.8211914,263.0434935,77.63821226
ViromevOTU20007,0,0,0,0,0,0,41.12741551,51.79379682,85.52911241,0,0,0,57.2494358,0,0,0,46.26413379
ViromevOTU20008,0,0,0,0,0,0,0,0,0,0,0,0,133.43035,0,0,0,0
ViromevOTU20009,0,0,0,0,0,0,0,0,0,0,0,0,0,523.0720987,0,134.6067778,67.87841694
ViromevOTU20010,0,0,0,0,0,0,0,0,0,0,0,138.8085705,136.9440901,0,0,0,86.38323363
ViromevOTU20011,0,0,0,0,0,0,0,0,0,0,0,0,320.2339762,0,0,0,0
ViromevOTU20012,0,0,0,0,0,0,0,0,0,0,0,0,937.5465867,376.1628847,231.381598,426.325534,871.2740597
ViromevOTU20013,0,0,0,0,0,0,0,0,0,0,0,0,268.2827531,0,0,0,120.0273096
ViromevOTU20014,0,0,0,0,0,0,0,0,0,0,0,0,572.1651534,0,0,0,0
ViromevOTU20015,0,0,0,0,0,0,0,0,0,0,0,0,305.253414,0,0,0,267.3898273
ViromevOTU20016,0,0,0,0,0,0,0,0,0,0,0,0,207.5128235,0,0,0,169.5662578
ViromevOTU20017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.9182123,122.3554033,0
ViromevOTU20018,0,0,0,0,0,0,0,0,99.64923987,0,0,0,147.4098768,82.94819545,0,60.33201138,80.00208042
ViromevOTU20019,0,0,0,0,0,0,0,0,0,0,0,0,144.1107474,0,0,0,0
ViromevOTU20020,0,0,1023.993996,531.3901243,2164.62875,376.0279592,1234.044163,999.3937305,1685.412861,0,0,0,2148.479878,99.35092539,213.7904158,232.2247216,1308.11662
ViromevOTU20021,0,0,0,0,0,0,0,0,0,0,0,0,76.57609124,137.8718414,132.1318371,168.2715927,0
ViromevOTU20022,0,0,0,0,0,0,175.4131517,174.5892206,400.7518836,0,0,0,1914.198106,85.08685769,249.607238,188.115404,954.0883282
ViromevOTU20023,0,0,0,0,0,0,0,0,0,0,0,0,305.8032923,0,0,0,0
ViromevOTU20024,0,0,0,0,0,0,0,0,0,0,0,0,2547.79351,75.0659175,304.8519909,144.7408077,695.9928703
ViromevOTU20025,0,0,0,0,0,0,0,0,0,0,0,0,165.951603,0,0,0,0
ViromevOTU20026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.1591984
ViromevOTU20027,0,0,0,0,0,0,0,0,0,0,0,0,147.8185596,53.2718327,0,56.90682939,145.2479335
ViromevOTU20028,0,0,0,0,0,0,0,0,0,0,0,0,348.9745049,0,0,0,0
ViromevOTU20029,0,0,0,0,0,0,0,0,0,0,0,0,0,50.21863229,84.05994414,155.203392,0
ViromevOTU20030,0,0,0,0,0,0,0,0,0,0,0,0,0,89.97426507,0,191.3407599,0
ViromevOTU20031,341.514652,86.77121468,750.8069828,266.6637567,741.3258366,725.233262,619.4425153,798.9384695,1461.287714,0,0,0,5766.953109,3542.498036,2603.358273,3234.46243,5058.746813
ViromevOTU20032,0,0,0,0,0,0,0,0,0,0,0,0,0,46.97546682,465.1774642,0,0
ViromevOTU20033,0,0,0,0,0,0,0,0,0,0,0,0,124.007719,0,0,0,132.924128
ViromevOTU20034,0,0,0,0,0,0,0,0,0,0,130.1798447,0,0,84.17901153,69.23785711,121.7022849,0
ViromevOTU20035,0,0,0,0,0,41.1330634,0,0,0,0,0,0,0,221.6857477,113.339655,525.0119075,95.02703108
ViromevOTU20036,0,0,0,0,0,0,0,0,0,0,0,59.54171007,83.96657476,0,0,0,68.95065959
ViromevOTU20037,0,0,0,0,0,0,0,0,53.73150404,0,0,0,0,0,319.9417639,186.5262625,0
ViromevOTU20038,0,0,0,0,0,0,0,0,0,0,0,0,91.2904529,0,0,0,113.8443373
ViromevOTU20039,0,0,0,0,0,0,0,0,0,0,0,304.6695039,204.2091355,0,0,0,152.0564943
ViromevOTU20040,0,0,0,0,0,0,0,0,0,0,0,0,156.597939,0,0,0,0
ViromevOTU20041,0,0,0,0,0,0,0,0,0,0,0,0,89.32550336,0,0,0,0
ViromevOTU20042,0,0,0,0,0,0,0,0,0,0,0,0,288.3955476,0,0,0,0
ViromevOTU20043,0,0,0,0,0,0,0,0,0,0,0,0,302.5670022,139.0536137,0,108.0595224,76.38761416
ViromevOTU20044,0,0,0,0,0,0,0,0,0,0,0,0,358.4788672,0,0,0,173.4989864
ViromevOTU20045,0,0,0,0,0,0,0,0,0,0,0,0,188.6678594,0,0,0,61.82565122
ViromevOTU20046,0,0,0,0,101.7101167,0,0,0,0,0,0,370.1248128,275.0532235,78.5118267,59.39848361,45.98764409,78.28964197
ViromevOTU20047,0,0,0,0,0,0,0,0,0,0,0,0,772.0162029,158.3216088,63.65482422,115.9640251,558.5117821
ViromevOTU20048,0,0,625.2456998,365.0506164,728.9091206,129.9963975,566.4028175,477.8477573,1097.25733,0,0,111.4683397,5833.378761,202.2189918,473.7005983,457.5688142,3210.339544
ViromevOTU20049,0,0,0,0,0,0,0,0,0,0,0,0,113.2003773,0,0,0,66.35342203
ViromevOTU20050,0,0,0,0,0,0,0,0,0,0,0,0,34.67927881,107.0093783,65.60982125,80.59430535,91.92695335
ViromevOTU20051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.97508679,113.3603489,0
ViromevOTU20052,0,0,0,0,0,0,0,0,0,0,0,0,162.371468,129.2501654,131.7800568,164.4536407,118.8820891
ViromevOTU20053,0,0,0,0,0,0,0,0,0,0,0,0,188.8108607,0,0,0,41.12667227
ViromevOTU20054,0,0,0,0,0,0,0,0,0,0,0,0,377.2051135,0,0,0,0
ViromevOTU20055,0,0,0,0,0,0,0,0,0,0,0,0,157.9030101,0,0,0,0
ViromevOTU20056,0,0,0,0,0,0,114.2504147,274.5502767,590.026345,0,0,0,682.0496343,0,0,116.3242278,547.6673352
ViromevOTU20057,0,0,0,0,130.5958767,0,143.6643306,82.09666649,0,0,0,0,235.816125,0,0,0,178.5637515
ViromevOTU20058,0,0,0,0,0,0,0,0,0,0,0,0,304.7404784,0,0,0,0
ViromevOTU20059,0,0,0,0,0,0,0,0,0,0,0,0,197.1852041,0,0,0,59.00571
ViromevOTU20060,0,0,0,0,0,0,0,0,0,0,0,0,119.9263781,0,0,0,75.91725942
ViromevOTU20061,0,0,0,0,0,0,0,0,0,0,0,0,0,819.1041241,215.2738702,412.6036556,214.1789771
ViromevOTU20062,0,0,0,0,0,0,0,0,0,0,0,0,159.3403697,0,0,0,148.8545032
ViromevOTU20063,0,0,0,0,0,0,0,0,0,0,0,0,221.5299853,0,0,0,0
ViromevOTU20064,0,0,136.1647863,94.23921536,0,0,0,0,0,0,0,94.49223413,307.0512225,0,0,47.95482764,267.7871381
ViromevOTU20065,0,0,0,0,0,0,0,0,0,0,0,0,0,369.3378221,0,231.1254451,44.51166087
ViromevOTU20066,0,0,0,0,0,0,0,0,0,0,0,0,176.6775079,0,0,0,0
ViromevOTU20067,0,0,0,0,0,0,0,0,0,0,0,0,74.47149801,0,0,0,67.03001154
ViromevOTU20068,0,0,0,0,0,0,0,0,0,0,0,0,1117.757241,310.1472225,196.7996409,249.0706059,410.3432958
ViromevOTU20069,0,0,0,0,0,0,0,0,0,0,0,0,0,259.3947273,0,0,0
ViromevOTU20070,0,0,0,0,0,0,0,0,0,0,0,0,221.2265546,0,0,0,128.1528295
ViromevOTU20071,0,0,0,0,0,0,0,0,0,0,0,0,2462.724385,86.90926393,379.6001535,352.5622625,1640.305588
ViromevOTU20072,0,0,0,0,0,0,0,0,0,0,0,0,0,46.24438797,294.7211894,307.52284,62.88242344
ViromevOTU20073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.6768745,93.73106426
ViromevOTU20074,0,0,0,0,0,0,0,0,0,0,0,0,842.6456137,0,0,0,0
ViromevOTU20075,0,0,0,0,0,0,0,0,0,0,0,0,526.1962629,0,0,0,0
ViromevOTU20076,0,0,0,0,0,0,0,0,0,0,0,0,161.3122308,396.7973879,1162.6631,1361.079462,176.8617995
ViromevOTU20077,0,0,0,0,0,0,0,0,0,0,0,0,96.38269177,102.346426,128.8896948,165.0653496,76.67836125
ViromevOTU20078,0,0,0,0,0,0,0,0,0,0,0,0,135.3018175,117.9441965,55.84114303,0,68.48850206
ViromevOTU20079,0,0,0,0,0,0,0,0,0,0,0,0,54.91393647,246.5466032,727.5723056,621.2798577,68.93941463
ViromevOTU20080,0,0,0,0,0,0,0,0,0,0,0,0,287.0426107,0,0,0,66.55017706
ViromevOTU20081,0,0,0,0,0,0,0,0,102.3193528,0,0,198.6586442,310.6293937,0,82.66702921,55.45793292,317.6851527
ViromevOTU20082,116.5764134,65.51668956,1202.258518,860.6737534,917.3838889,151.7794941,563.3002267,630.5375758,391.8486055,0,0,0,193.5774017,0,0,0,95.34612088
ViromevOTU20083,0,0,0,0,0,0,0,0,0,0,0,0,171.1452367,0,0,0,105.8190263
ViromevOTU20084,78.66745024,0,1102.079618,306.8511058,1427.19175,86.12803091,805.3668367,935.5680313,619.0888861,0,0,0,144.5407157,0,0,0,99.53975621
ViromevOTU20085,0,0,0,0,0,0,0,0,0,0,0,0,0,653.3455017,0,94.47039763,201.8881149
ViromevOTU20086,0,0,0,0,0,0,0,0,0,0,0,0,340.0966762,0,0,0,93.97344728
ViromevOTU20087,0,0,0,0,0,0,0,0,0,0,0,0,149.1590479,0,0,0,0
ViromevOTU20088,0,0,0,0,0,0,0,0,0,0,0,0,253.6404251,0,0,0,70.5483592
ViromevOTU20089,0,0,0,0,0,0,0,0,0,0,0,0,231.8555708,0,0,0,0
ViromevOTU20090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.1225096,0
ViromevOTU20091,0,0,0,0,0,0,0,0,0,0,0,0,0,122.090187,0,85.34388804,0
ViromevOTU20092,239.7563316,130.109199,3247.741871,1227.919156,1256.86712,408.4711941,285.8756184,196.8561451,159.0124651,0,0,0,63.2313336,0,0,0,67.22875244
ViromevOTU20093,0,0,0,0,0,768.5754824,413.3126376,439.4373365,538.0322148,0,0,0,59.19742016,122.6339497,69.78689822,116.559343,157.9864426
ViromevOTU20094,0,0,0,0,0,0,0,0,0,0,0,0,217.660043,0,0,0,64.18516151
ViromevOTU20095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713.503213,0,0
ViromevOTU20096,0,0,0,0,0,0,0,0,0,0,0,0,750.0005056,0,0,0,220.0363945
ViromevOTU20097,0,0,0,0,0,0,0,0,0,91.8788514,263.3678759,76.13508746,126.2409783,0,0,0,95.93698724
ViromevOTU20098,0,0,0,0,0,0,0,0,0,0,0,0,212.7905467,59.2583552,0,45.5546532,94.33864774
ViromevOTU20099,0,0,0,0,0,0,0,0,0,0,0,0,0,283.8970408,938.7073863,492.7569494,117.6722978
ViromevOTU20100,0,0,0,0,0,125.1213764,0,0,229.3718915,0,0,0,376.8996315,122.2368745,93.58058898,105.8771581,240.0814062
ViromevOTU20101,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0292403,44.26540082,0,0
ViromevOTU20102,0,0,0,0,0,0,0,0,0,0,0,0,452.6926941,0,57.96903065,52.81718718,271.023242
ViromevOTU20103,0,0,0,0,0,0,0,0,0,0,0,188.4771914,178.5661738,0,0,0,148.9689827
ViromevOTU20104,0,0,0,0,0,0,0,0,0,0,0,0,0,198.733418,0,41.83792397,0
ViromevOTU20105,0,0,0,0,0,0,0,0,0,0,0,0,254.9688856,0,62.34842526,79.74025475,500.0752953
ViromevOTU20106,0,0,0,73.03365455,397.6653735,823.2552154,207.0937758,404.2537107,40.39519697,0,0,0,51.63782304,52.18760548,0,0,0
ViromevOTU20107,0,0,0,0,0,0,0,0,0,0,0,81.17983352,180.4799998,0,0,0,138.43662
ViromevOTU20108,0,0,0,0,0,0,0,0,0,0,0,0,139.7288933,87.56672237,0,89.25505951,109.7735911
ViromevOTU20109,0,0,0,0,0,0,0,0,0,0,0,0,136.4159934,0,0,0,61.46931544
ViromevOTU20110,0,0,0,0,0,0,0,0,0,0,0,0,80.1857242,0,0,0,65.31457775
ViromevOTU20111,0,0,0,0,0,0,0,0,0,0,0,0,98.23386445,0,0,0,74.69549773
ViromevOTU20112,0,0,0,0,0,0,0,0,0,0,0,0,29.82297282,62.93654832,48.95197501,69.64579651,0
ViromevOTU20113,0,0,0,0,0,0,0,0,0,0,0,0,0,47.42251435,0,497.5016277,106.593381
ViromevOTU20114,0,0,0,0,0,0,0,0,0,0,0,0,178.3413798,0,0,0,143.0810879
ViromevOTU20115,0,0,0,0,0,0,0,0,0,0,0,0,0,321.4754398,0,0,0
ViromevOTU20116,0,0,0,0,0,0,0,0,0,0,0,0,276.3386749,0,0,0,207.6068334
ViromevOTU20117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.6232673,0
ViromevOTU20118,0,0,0,0,0,0,0,0,0,0,0,0,151.8356236,346.184458,1369.687063,1071.994363,101.4994155
ViromevOTU20119,0,0,0,0,0,0,0,0,0,0,0,0,221.6388406,0,0,54.02379434,247.540368
ViromevOTU20120,0,0,0,0,0,0,0,0,0,0,0,3871.162474,489.1907809,0,0,0,213.8212181
ViromevOTU20121,0,0,0,0,0,0,0,0,0,0,0,0,473.5405356,95.42347314,79.46197461,192.3412809,632.9529844
ViromevOTU20122,0,0,0,0,0,0,0,0,0,0,0,0,206.0396259,0,0,0,0
ViromevOTU20123,0,0,0,0,0,0,0,0,0,0,0,0,156.5593834,0,0,0,88.77451775
ViromevOTU20124,0,0,0,0,0,0,0,0,0,0,0,0,196.830927,0,0,0,99.83939281
ViromevOTU20125,0,0,0,0,0,0,0,0,0,0,0,0,243.0982512,0,0,0,0
ViromevOTU20126,0,0,0,0,72.74289679,0,0,0,0,0,0,0,471.2962251,0,0,0,157.6563947
ViromevOTU20127,0,0,0,0,0,0,0,0,0,0,0,0,251.6830289,0,0,0,0
ViromevOTU20128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.2162982
ViromevOTU20129,0,0,0,0,0,0,0,0,0,0,0,0,349.1130703,0,0,0,0
ViromevOTU20130,0,0,0,0,0,0,0,0,0,0,0,0,0,94.55920864,0,67.56048731,0
ViromevOTU20131,0,0,0,0,0,0,0,0,0,0,0,0,218.3245362,0,0,0,127.3135039
ViromevOTU20132,0,0,0,0,0,0,0,0,0,0,0,0,347.5047263,0,0,65.71530492,167.2761039
ViromevOTU20133,0,0,0,0,0,0,0,0,0,0,0,0,155.0070933,363.9488723,431.7613196,416.4418341,114.8907693
ViromevOTU20134,0,0,0,0,0,0,0,0,0,0,0,0,275.5688944,0,0,0,0
ViromevOTU20135,0,0,0,0,0,0,0,0,0,0,0,0,102.1867637,0,0,0,73.89227626
ViromevOTU20136,0,0,0,0,0,0,0,0,33.23078885,0,0,0,304.4508288,0,0,0,0
ViromevOTU20137,0,0,496.9920194,239.1391413,300.2982228,0,211.4663958,226.9895214,430.1972678,0,0,0,883.5998851,0,139.9728786,37.48034465,293.4960005
ViromevOTU20138,0,0,0,0,0,0,0,0,0,0,0,0,539.070589,0,0,0,0
ViromevOTU20139,0,0,0,0,0,0,0,0,0,0,0,0,346.9415754,0,0,0,257.8343719
ViromevOTU20140,0,0,0,0,0,0,0,0,0,0,0,0,171.705407,0,0,0,103.1821046
ViromevOTU20141,0,0,0,0,0,0,0,0,0,0,0,0,2167.535907,0,162.9328878,112.7868633,659.5870942
ViromevOTU20142,0,0,496.5709872,235.3876074,633.9333896,115.2976094,460.9259832,396.6000345,725.8208729,0,0,0,2367.173524,106.1716435,261.7173502,235.7299608,1629.753036
ViromevOTU20143,0,0,0,0,0,0,0,0,0,0,0,0,41.41392352,79.49898818,0,114.4167002,48.72853633
ViromevOTU20144,0,0,0,0,0,0,0,0,0,0,1059.428061,0,185.3079422,0,0,0,136.7981991
ViromevOTU20145,0,0,0,0,0,0,0,0,0,0,0,0,2332.468179,75.34325955,348.5357544,289.7798199,1840.160415
ViromevOTU20146,0,0,0,0,0,0,0,0,61.49180886,0,0,0,199.49949,0,0,0,93.34338767
ViromevOTU20147,0,0,0,0,0,0,0,0,0,0,0,0,398.9717333,0,0,0,0
ViromevOTU20148,0,0,0,0,0,0,0,0,0,0,0,0,0,106.4479474,248.1932037,253.1557483,52.13148872
ViromevOTU20149,0,0,0,0,0,0,0,0,0,0,0,0,479.4279256,0,0,0,259.5701829
ViromevOTU20150,0,0,0,0,0,0,0,0,2929.377827,0,0,0,1470.271957,0,152.8851944,181.1790571,903.4531442
ViromevOTU20151,0,0,0,0,0,0,0,0,0,0,0,0,150.0539458,0,0,0,0
ViromevOTU20152,0,0,0,0,0,0,0,0,0,0,0,0,277.4946606,0,0,0,0
ViromevOTU20153,0,0,0,0,0,0,0,0,0,0,0,699.0219059,188.2130991,55.3404931,0,0,108.7510475
ViromevOTU20154,0,0,0,0,0,0,0,0,0,0,0,0,534.8995304,0,0,0,0
ViromevOTU20155,0,0,0,0,0,0,0,0,0,0,0,0,64.54478908,199.232854,970.0531782,884.3672754,88.6623109
ViromevOTU20156,0,0,265.0869616,83.95217752,0,0,0,85.98624467,182.9655154,0,0,322.6125346,598.7203709,0,95.01442978,64.53424816,480.3778926
